date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2026-02-22 00:00:00,10.7,9.4,11.6,9.3,,,33.8,61,1014.4,
2026-02-23 00:00:00,9.2,8.2,10.3,4.5,,,32.5,68,1013.2,
2026-02-24 00:00:00,10.2,8.3,12.7,0.2,,,12,29.6,1017.8,
2026-02-25 00:00:00,12.1,8,17.3,0,,,15.3,32,1018.2,
2026-02-26 00:00:00,11,8.4,14.5,0,,,18.4,54,1017.6,
2026-02-27 00:00:00,10.6,8.4,12.4,1.6,,,20.2,40,1013.5,
2026-02-28 00:00:00,9,4.8,11.2,2.6,,,26.5,65,1014.6,
2026-03-01 00:00:00,8.2,3.7,12.1,0,,,22.5,50,1020.3,
2026-03-02 00:00:00,10.4,6.3,15.8,0.1,,,17.4,40,1019.4,
2026-03-03 00:00:00,9.2,4.1,15.6,0,,,8.8,20.4,1025.4,
2026-03-04 00:00:00,8.5,4,14.9,0,,,10.2,25,1026.8,
2026-03-05 00:00:00,10.9,6.5,16.1,0,,,15.3,29,1020,
2026-03-06 00:00:00,10.9,6.6,16.7,0,,,8.9,22,1020.8,
2026-03-07 00:00:00,7.6,6.3,9.4,0,,,11,24.1,1025.8,
2026-03-08 00:00:00,8.2,5.4,13.8,0,,,8.7,24.1,1024.3,
2026-03-09 00:00:00,8.2,2.2,15.7,0,,,4.3,22,1019.9,
2026-03-10 00:00:00,8.9,6,11.7,2,,,10,32,1015.6,
2026-03-11 00:00:00,8.9,7.6,10.6,5.2,,,21.9,47,1010.9,
2026-03-12 00:00:00,8.7,4.6,11.9,0,,,31.9,72,1015.3,
2026-03-13 00:00:00,8.6,6,10.6,5,,,29.6,65,1002,
2026-03-14 00:00:00,5.7,3,8.2,2.2,,,10.6,43,1002.1,
2026-03-15 00:00:00,6.1,-0.5,11.2,2.2,,,17.9,65,1012.3,
2026-03-16 00:00:00,7.4,5,9.6,3.7,,,24.7,50,1013.1,
2026-03-17 00:00:00,10.6,8.1,14.5,0.2,,,17,32,1018.5,
2026-03-18 00:00:00,10.4,7.2,14.9,0,,,16.4,36,1024.3,
2026-03-19 00:00:00,9.7,2.6,15.4,0,,,8.2,29,1026.5,
2026-03-20 00:00:00,8.5,5.1,11.4,0,,,17.2,32,1022.7,
2026-03-21 00:00:00,5.8,3.4,9.7,0,,,14.1,36,1019.4,
2026-03-22 00:00:00,8.6,3.5,14.3,0,,,12.5,29,1016.7,
2026-03-23 00:00:00,8.4,3.5,13.4,0,,,8,22.2,1019.1,
2026-03-24 00:00:00,10.2,6.5,12.8,0,,,28.3,59.3,1013.6,
2026-03-25 00:00:00,7.6,4.1,11.2,7.2,,,34.5,79,1002.3,
2026-03-26 00:00:00,4.4,2.2,6.2,2.8,,,21,46.3,1016.5,
2026-03-27 00:00:00,5.8,0.8,9.6,2,,,18.4,40.8,1020.1,
2026-03-28 00:00:00,7.1,4.3,9.2,2.4,,,18,37,1020.2,
2026-03-29 00:00:00,6.5,2.9,9.4,0,,,18.9,48.2,1026.4,
2026-03-30 00:00:00,8.4,6.7,10.6,0.9,,,28.6,53.7,1019.7,
2026-03-31 00:00:00,8.9,5.9,12,0,,,19.5,40.8,1024,
2026-04-01 00:00:00,9.6,7.5,12.5,0,,,17.4,35.2,1025.9,
2026-04-02 00:00:00,8.8,6.6,11.5,0,,,17.5,33.3,1025.8,
2026-04-03 00:00:00,8.8,5.9,12.4,0,,,17.2,38.9,1023.5,
2026-04-04 00:00:00,9,5.8,12.5,0,,,19.2,35.2,1021.9,
